Frame, Frame Full, Scene
6573, 0.016498, 0.000109
6574, 0.016805, 0.0001
6575, 0.016877, 0.000175
6576, 0.016874, 9.7e-05
6577, 0.016296, 0.0001
6578, 0.017156, 0.000108
6579, 0.016282, 9.9e-05
6580, 0.016643, 0.000123
6581, 0.016829, 0.00018
6582, 0.016581, 9.7e-05
6583, 0.01668, 0.000129
6584, 0.016959, 0.000203
6585, 0.016429, 9.9e-05
6586, 0.016928, 0.000109
6587, 0.016493, 9.6e-05
6588, 0.016709, 9.9e-05
6589, 0.016681, 0.000108
6590, 0.016918, 0.000101
6591, 0.016492, 0.000107
6592, 0.016671, 0.000104
6593, 0.016977, 0.000103
6594, 0.016423, 0.000108
6595, 0.016924, 0.000146
6596, 0.016476, 9.8e-05
6597, 0.016674, 0.000124
6598, 0.016696, 9.7e-05
6599, 0.016939, 0.0001
6600, 0.016384, 0.000134
6601, 0.017018, 9.8e-05
6602, 0.017933, 0.000141
6603, 0.015348, 0.000109
6604, 0.016928, 0.000129
6605, 0.016535, 0.000112
6606, 0.016504, 0.000108
6607, 0.016701, 9.9e-05
6608, 0.017462, 0.000105
6609, 0.016355, 0.000135
6610, 0.01625, 9.8e-05
6611, 0.016974, 0.000106
6612, 0.01651, 9.8e-05
6613, 0.016577, 0.000108
6614, 0.016952, 0.000141
6615, 0.016464, 0.000107
6616, 0.016928, 0.000103
6617, 0.01646, 0.00011
6618, 0.01695, 9.8e-05
6619, 0.016448, 0.000104
6620, 0.016872, 0.0001
6621, 0.016761, 0.0001
6622, 0.016526, 0.000104
6623, 0.016778, 9.8e-05
6624, 0.017032, 0.000107
6625, 0.01636, 0.000106
6626, 0.016694, 0.0001
6627, 0.01658, 0.000158
6628, 0.016751, 0.000119
6629, 0.016594, 0.000101
6630, 0.016979, 0.000106
6631, 0.016427, 9.7e-05
6632, 0.016687, 9.9e-05
6633, 0.016685, 0.000154
6634, 0.016723, 9.5e-05
6635, 0.016629, 0.000274
6636, 0.01719, 0.000163
6637, 0.016298, 0.0001
6638, 0.017043, 0.000108
6639, 0.016543, 0.000106
6640, 0.017731, 0.000101
6641, 0.015666, 0.000112
6642, 0.016754, 0.000101
6643, 0.016519, 0.000129
6644, 0.01674, 0.000106
6645, 0.017436, 0.000101
6646, 0.016703, 0.000115
6647, 0.015721, 0.000143
6648, 0.016857, 0.000104
6649, 0.016675, 0.000106
6650, 0.01662, 0.000107
6651, 0.017014, 9.8e-05
6652, 0.016578, 0.000104
6653, 0.01656, 0.0001
6654, 0.016992, 0.000155
6655, 0.016356, 0.000109
6656, 0.016909, 9.7e-05
6657, 0.016499, 0.000113
6658, 0.01662, 0.000107
6659, 0.016774, 9.8e-05
6660, 0.017132, 0.000106
6661, 0.016317, 0.000108
6662, 0.016846, 9.8e-05
6663, 0.016954, 0.000107
6664, 0.016149, 9.6e-05
6665, 0.016966, 0.000103
6666, 0.016368, 0.000107
6667, 0.016777, 9.7e-05
6668, 0.016742, 0.000147
6669, 0.017052, 0.000108
6670, 0.016433, 9.9e-05
6671, 0.016552, 0.000119
6672, 0.017092, 0.000108
6673, 0.01628, 0.000102
6674, 0.016732, 0.000128
6675, 0.016774, 9.9e-05
6676, 0.016944, 0.000116
6677, 0.01636, 0.000109
6678, 0.016908, 9.7e-05
6679, 0.016517, 0.000105
6680, 0.01672, 0.000153
6681, 0.016772, 0.000109
6682, 0.017891, 0.000143
6683, 0.015443, 0.000107
6684, 0.016857, 9.7e-05
6685, 0.016738, 0.000112
6686, 0.016551, 9.7e-05
6687, 0.01678, 9.9e-05
6688, 0.017002, 0.00011
6689, 0.016287, 0.000101
6690, 0.01668, 0.000234
6691, 0.016979, 0.000168
6692, 0.01661, 9.7e-05
6693, 0.016616, 0.000109
6694, 0.016571, 0.000108
6695, 0.016621, 0.0001
6696, 0.016724, 0.000126
6697, 0.016711, 0.000106
6698, 0.016677, 0.000114
6699, 0.016667, 0.000107
6700, 0.017096, 9.9e-05
6701, 0.016319, 0.000125
6702, 0.016686, 0.00015
6703, 0.01709, 0.0001
6704, 0.016381, 0.000173
6705, 0.0166, 0.000109
6706, 0.017064, 0.0001
6707, 0.016364, 0.000105
6708, 0.01705, 9.7e-05
6709, 0.016446, 0.000104
6710, 0.016661, 0.000109
6711, 0.016832, 9.8e-05
6712, 0.017055, 0.000104
6713, 0.016381, 0.000109
6714, 0.01738, 0.000105
6715, 0.016011, 0.000148
6716, 0.016805, 0.000104
6717, 0.016524, 0.000101
6718, 0.016879, 0.000104
6719, 0.016502, 9.7e-05
6720, 0.016758, 9.7e-05
6721, 0.017062, 0.000109
6722, 0.016435, 9.7e-05
6723, 0.016546, 0.000127
6724, 0.016653, 0.000105
6725, 0.016828, 0.000101
6726, 0.016591, 0.000109
6727, 0.016918, 0.000107
6728, 0.016387, 9.9e-05
6729, 0.016887, 0.000396
6730, 0.016599, 0.000101
6731, 0.016676, 0.000103
6732, 0.016817, 0.000107
6733, 0.016577, 0.0001
6734, 0.016603, 0.00012
6735, 0.016983, 0.000107
6736, 0.016659, 9.9e-05
6737, 0.016502, 0.000126
6738, 0.016644, 0.000123
6739, 0.01679, 9.8e-05
6740, 0.016582, 0.000132
6741, 0.016931, 9.9e-05
6742, 0.016571, 9.9e-05
6743, 0.016929, 0.000128
6744, 0.016487, 9.8e-05
6745, 0.016678, 0.000112
6746, 0.016913, 0.000105
6747, 0.016435, 9.8e-05
6748, 0.01683, 0.000232
6749, 0.016847, 0.000107
6750, 0.01672, 9.6e-05
6751, 0.016362, 0.000113
6752, 0.016791, 0.000108
6753, 0.016837, 0.0001
6754, 0.016752, 0.000132
6755, 0.01658, 0.000102
6756, 0.017489, 0.000129
6757, 0.015912, 0.000125
6758, 0.016944, 9.7e-05
6759, 0.016375, 0.000108
6760, 0.016627, 0.000121
6761, 0.01731, 0.000101
6762, 0.016064, 0.000142
6763, 0.016844, 0.000102
6764, 0.016811, 0.000124
6765, 0.01647, 0.000116
6766, 0.016918, 0.000102
6767, 0.016556, 0.000152
6768, 0.016577, 0.000156
6769, 0.016738, 0.000105
6770, 0.016636, 0.000137
6771, 0.016817, 0.000111
6772, 0.016659, 0.000104
6773, 0.016728, 0.000143
6774, 0.017059, 0.000117
6775, 0.016119, 0.000105
6776, 0.0169, 0.000121
6777, 0.016562, 0.000106
6778, 0.016703, 0.000122
6779, 0.016779, 0.00012
6780, 0.016919, 0.000121
6781, 0.016387, 0.000159
6782, 0.016595, 0.000109
6783, 0.016795, 0.0001
6784, 0.016634, 0.000111
6785, 0.016895, 0.00011
6786, 0.0166, 9.8e-05
6787, 0.016742, 0.000104
6788, 0.016849, 0.0001
6789, 0.016504, 0.000114
6790, 0.016745, 0.000105
6791, 0.016771, 9.7e-05
6792, 0.016537, 0.000126
6793, 0.016641, 0.000127
6794, 0.016753, 9.7e-05
6795, 0.016819, 0.000164
6796, 0.016543, 9.6e-05
6797, 0.01677, 0.0001
6798, 0.016814, 0.000179
6799, 0.016522, 9.7e-05
6800, 0.016682, 0.000111
6801, 0.016618, 0.000131
6802, 0.016828, 9.8e-05
6803, 0.016696, 0.000105
6804, 0.016991, 0.000104
6805, 0.016385, 0.000102
6806, 0.016642, 0.000166
6807, 0.016876, 9.9e-05
6808, 0.016547, 9.8e-05
6809, 0.016611, 0.000181
6810, 0.016913, 9.9e-05
6811, 0.01652, 0.000163
6812, 0.01677, 0.000162
6813, 0.0168, 0.0001
6814, 0.016554, 0.000107
6815, 0.016683, 0.000105
6816, 0.016849, 9.7e-05
6817, 0.016543, 0.000145
6818, 0.016835, 9.7e-05
6819, 0.016563, 0.000101
6820, 0.016739, 0.000107
6821, 0.016694, 0.000104
6822, 0.016787, 0.000114
6823, 0.016506, 0.000192
6824, 0.016805, 9.7e-05
6825, 0.016897, 0.000107
6826, 0.016519, 0.000109
6827, 0.016846, 9.9e-05
6828, 0.016508, 0.000105
6829, 0.01666, 0.0001
6830, 0.016858, 0.0001
6831, 0.016582, 0.000105
6832, 0.016651, 9.6e-05
6833, 0.016609, 0.000122
6834, 0.016973, 0.000107
6835, 0.016494, 9.7e-05
6836, 0.016813, 0.000274
6837, 0.016791, 0.000112
6838, 0.016784, 9.8e-05
6839, 0.016342, 0.000108
6840, 0.017129, 0.0001
6841, 0.016294, 0.000101
6842, 0.016994, 0.000126
6843, 0.016508, 0.0001
6844, 0.016942, 0.000167
6845, 0.01633, 0.00011
6846, 0.017008, 0.0001
6847, 0.016628, 0.000106
6848, 0.016483, 0.000133
6849, 0.01777, 0.000105
6850, 0.016535, 0.000111
6851, 0.015886, 9.7e-05
6852, 0.016944, 9.9e-05
6853, 0.016481, 0.000107
6854, 0.016688, 9.8e-05
6855, 0.017134, 0.000116
6856, 0.016642, 0.000163
6857, 0.016421, 0.0001
6858, 0.016618, 0.000105
6859, 0.016865, 0.000148
6860, 0.016379, 9.9e-05
6861, 0.016817, 0.000177
6862, 0.016596, 9.9e-05
6863, 0.016726, 0.000123
6864, 0.016641, 0.00017
6865, 0.017058, 9.9e-05
6866, 0.01637, 0.000104
6867, 0.016645, 0.00011
6868, 0.016931, 0.0001
6869, 0.016653, 0.000105
6870, 0.01679, 0.000107
6871, 0.016686, 9.7e-05
6872, 0.01641, 0.000107
6873, 0.018147, 0.000108
6874, 0.015598, 0.000103
6875, 0.016702, 0.000162
6876, 0.016532, 9.9e-05
6877, 0.016906, 0.000109
6878, 0.016353, 0.000105
6879, 0.017235, 9.9e-05
6880, 0.016638, 0.000108
6881, 0.016376, 0.000123
6882, 0.016803, 0.000113
6883, 0.016534, 0.000181
6884, 0.016745, 9.8e-05
6885, 0.016693, 0.000106
6886, 0.0166, 0.000159
6887, 0.016676, 9.9e-05
6888, 0.016735, 0.000188
6889, 0.01707, 0.000112
6890, 0.016316, 9.8e-05
6891, 0.016981, 0.000126
6892, 0.016478, 0.000108
6893, 0.016618, 9.8e-05
6894, 0.016599, 0.000106
6895, 0.017192, 0.000106
6896, 0.01642, 9.8e-05
6897, 0.016538, 0.00016
6898, 0.017153, 9.7e-05
6899, 0.016261, 0.000122
6900, 0.017036, 0.000123
6901, 0.016481, 0.000101
6902, 0.017126, 0.000168
6903, 0.016352, 0.000107
6904, 0.016715, 9.9e-05
6905, 0.016672, 0.000151
6906, 0.016455, 9.6e-05
6907, 0.016736, 0.000103
6908, 0.017019, 0.000167
6909, 0.016389, 9.9e-05
6910, 0.016722, 0.000145
6911, 0.01696, 0.000169
6912, 0.016452, 0.000104
6913, 0.016917, 0.000109
6914, 0.016461, 0.000107
6915, 0.016729, 9.9e-05
6916, 0.016643, 0.000106
6917, 0.016968, 0.000101
6918, 0.016476, 9.7e-05
6919, 0.016646, 0.000107
6920, 0.017016, 0.0001
6921, 0.016503, 0.000114
6922, 0.016852, 0.000105
6923, 0.016475, 9.9e-05
6924, 0.016736, 0.000105
6925, 0.016641, 0.000177
6926, 0.016978, 9.9e-05
6927, 0.016376, 0.000107
6928, 0.016749, 9.7e-05
6929, 0.016904, 0.000105
6930, 0.016427, 0.000105
6931, 0.016951, 9.8e-05
6932, 0.016459, 0.000124
6933, 0.01667, 0.000107
6934, 0.016776, 9.8e-05
6935, 0.017031, 0.000156
6936, 0.016465, 0.000103
6937, 0.016837, 0.000101
6938, 0.016361, 0.000107
6939, 0.01679, 9.7e-05
6940, 0.016668, 0.0001
6941, 0.017142, 0.000112
6942, 0.016415, 0.0001
6943, 0.016681, 0.000105
6944, 0.016737, 0.000141
6945, 0.016565, 0.0001
6946, 0.016675, 0.000103
6947, 0.01703, 0.000104
6948, 0.016441, 9.8e-05
6949, 0.01661, 0.000109
6950, 0.017032, 0.000107
6951, 0.016351, 9.9e-05
6952, 0.01693, 0.000109
6953, 0.016578, 0.000101
6954, 0.016642, 0.000114
6955, 0.01664, 0.000106
6956, 0.016949, 9.8e-05
6957, 0.016706, 0.000108
6958, 0.016425, 0.000105
6959, 0.016743, 9.9e-05
6960, 0.017099, 0.000161
6961, 0.016464, 0.0001
6962, 0.016829, 0.000102
6963, 0.016271, 0.00019
6964, 0.016836, 9.8e-05
6965, 0.016671, 0.000128
6966, 0.016985, 0.00016
6967, 0.01648, 9.9e-05
6968, 0.016582, 0.000159
6969, 0.016975, 0.000123
6970, 0.016443, 0.0001
6971, 0.016715, 0.000106
6972, 0.017003, 9.8e-05
6973, 0.01638, 0.000101
6974, 0.016792, 0.000105
6975, 0.016637, 0.000105
6976, 0.016678, 0.000105
6977, 0.016741, 0.000109
6978, 0.017118, 9.9e-05
6979, 0.016335, 0.000106
6980, 0.016803, 0.000166
6981, 0.016689, 0.0001
6982, 0.016574, 0.000104
6983, 0.016832, 0.000113
6984, 0.016514, 9.8e-05
6985, 0.01666, 0.000108
6986, 0.016729, 0.000111
6987, 0.016823, 0.000114
6988, 0.016542, 0.000104
6989, 0.01675, 0.000102
6990, 0.016913, 0.000189
6991, 0.01641, 0.000104
6992, 0.01697, 9.9e-05
6993, 0.016371, 0.000111
6994, 0.016789, 9.7e-05
6995, 0.016647, 0.0001
6996, 0.016862, 0.000131
6997, 0.016686, 0.000107
6998, 0.016904, 0.00013
6999, 0.016756, 0.000135
7000, 0.01631, 0.000107
7001, 0.016874, 0.000123
7002, 0.016626, 0.000128
7003, 0.016591, 0.000108
7004, 0.01675, 0.000122
7005, 0.016789, 0.00013
7006, 0.016597, 0.000104
7007, 0.016528, 0.000112
7008, 0.016694, 9.9e-05
7009, 0.016738, 0.00014
7010, 0.016689, 0.000122
7011, 0.016848, 0.000102
7012, 0.016596, 0.000137
7013, 0.016719, 0.000107
7014, 0.016821, 9.7e-05
7015, 0.016544, 0.000107
7016, 0.016747, 0.0001
7017, 0.016683, 0.000101
7018, 0.016915, 0.000146
7019, 0.016609, 9.9e-05
7020, 0.016684, 0.000165
7021, 0.016562, 0.00014
7022, 0.016766, 9.8e-05
7023, 0.016715, 0.000161
7024, 0.01689, 0.000118
7025, 0.016378, 0.000101
7026, 0.017048, 0.000107
7027, 0.016388, 9.8e-05
7028, 0.016663, 0.0001
7029, 0.016646, 0.000109
7030, 0.016946, 9.7e-05
7031, 0.016513, 0.000105
7032, 0.016736, 0.000107
7033, 0.016998, 0.000101
7034, 0.016433, 0.000104
7035, 0.016845, 0.000232
7036, 0.016533, 9.7e-05
7037, 0.016615, 0.000182
7038, 0.016874, 9.9e-05
7039, 0.016586, 0.000146
7040, 0.016688, 0.000132
7041, 0.016744, 0.0001
7042, 0.016655, 0.000182
7043, 0.016666, 0.000104
7044, 0.016975, 9.8e-05
7045, 0.016473, 0.000118
7046, 0.016683, 0.000139
7047, 0.016701, 9.7e-05
7048, 0.01702, 0.00011
7049, 0.016381, 0.0001
7050, 0.016665, 0.000101
7051, 0.01714, 0.000106
7052, 0.016408, 9.8e-05
7053, 0.016823, 0.000143
7054, 0.016562, 0.000105
7055, 0.016657, 9.8e-05
7056, 0.016663, 0.000104
7057, 0.016829, 0.000108
7058, 0.017256, 9.8e-05
7059, 0.015908, 0.000105
7060, 0.01691, 9.7e-05
7061, 0.016531, 0.000149
7062, 0.017028, 0.000167
7063, 0.016505, 0.000109
7064, 0.016814, 0.00014
7065, 0.017038, 0.000292
7066, 0.016493, 0.000108
7067, 0.016376, 0.000138
7068, 0.017157, 0.000147
7069, 0.016119, 0.000148
7070, 0.01696, 0.000115
7071, 0.016415, 0.000101
7072, 0.016702, 0.000113
7073, 0.016666, 0.000117
7074, 0.016737, 0.000105
7075, 0.016721, 0.000125
7076, 0.016661, 0.000112
7077, 0.01667, 0.000105
7078, 0.016739, 0.000122
7079, 0.016605, 0.000112
7080, 0.016808, 0.000119
7081, 0.016628, 0.000112
7082, 0.016844, 0.0001
7083, 0.016523, 0.000102
7084, 0.016764, 0.000111
7085, 0.016698, 0.000104
7086, 0.016742, 0.00014
7087, 0.016649, 0.000105
7088, 0.016739, 9.8e-05
7089, 0.016655, 0.000111
7090, 0.016744, 0.000128
7091, 0.016827, 0.000122
7092, 0.016552, 0.000105
7093, 0.01668, 0.0001
7094, 0.016841, 0.000117
7095, 0.016575, 0.000109
7096, 0.016695, 9.7e-05
7097, 0.016964, 0.000192
7098, 0.016337, 0.000107
7099, 0.016735, 9.9e-05
7100, 0.017037, 0.000108
7101, 0.016398, 0.000107
7102, 0.016772, 0.0001
7103, 0.016989, 0.000178
7104, 0.016328, 9.7e-05
7105, 0.016922, 0.000105
7106, 0.016521, 0.000105
7107, 0.016629, 9.6e-05
7108, 0.016699, 0.000136
7109, 0.017023, 0.000109
7110, 0.01641, 9.9e-05
7111, 0.016793, 0.000106
7112, 0.016961, 0.000104
7113, 0.01634, 0.0001
7114, 0.016897, 0.000157
7115, 0.016527, 0.00011
7116, 0.016714, 9.8e-05
7117, 0.016575, 0.000107
7118, 0.017572, 0.0001
7119, 0.015855, 0.000107
7120, 0.016707, 0.000106
7121, 0.017047, 0.000101
7122, 0.01635, 0.000105
7123, 0.016662, 0.000104
7124, 0.017229, 0.000101
7125, 0.017026, 0.000135
7126, 0.015942, 0.000117
7127, 0.01697, 0.000106
7128, 0.016342, 0.000175
7129, 0.016682, 0.0001
7130, 0.016766, 0.000121
7131, 0.017028, 0.000106
7132, 0.016297, 0.0001
7133, 0.016679, 0.000107
7134, 0.016912, 0.000161
7135, 0.016537, 0.0001
7136, 0.016651, 0.000133
7137, 0.016815, 0.000101
7138, 0.016542, 9.8e-05
7139, 0.016747, 0.000108
7140, 0.01699, 0.000117
7141, 0.016367, 0.000115
7142, 0.016984, 0.000105
7143, 0.016478, 0.000131
7144, 0.016689, 0.000183
7145, 0.016648, 0.00011
7146, 0.016974, 9.5e-05
7147, 0.016467, 0.000106
7148, 0.016764, 0.0001
7149, 0.01685, 0.000101
7150, 0.016376, 0.000108
7151, 0.016779, 9.7e-05
7152, 0.016756, 0.000154
7153, 0.016581, 0.000113
7154, 0.016765, 9.9e-05
7155, 0.016968, 0.000107
7156, 0.016596, 0.000107
7157, 0.016732, 9.8e-05
7158, 0.016396, 0.000103
7159, 0.016801, 0.0001
7160, 0.016674, 0.000102
7161, 0.017036, 0.00011
7162, 0.016543, 9.9e-05
7163, 0.016445, 0.000185
7164, 0.017047, 0.000106
7165, 0.016413, 0.000102
7166, 0.016948, 0.000157
7167, 0.0165, 0.000104
7168, 0.016743, 9.6e-05
7169, 0.016645, 0.000107
7170, 0.01704, 0.000187
7171, 0.016341, 0.0001
7172, 0.016981, 0.000122
7173, 0.016562, 0.000101
7174, 0.016866, 0.000106
7175, 0.016369, 0.000108
7176, 0.01706, 9.9e-05
7177, 0.016376, 0.000113
7178, 0.016598, 0.000109
7179, 0.017578, 9.7e-05
7180, 0.016086, 0.000104
7181, 0.016519, 0.000101
7182, 0.016702, 9.9e-05
7183, 0.016616, 0.000153
7184, 0.016741, 0.0001
7185, 0.016863, 0.000184
7186, 0.01654, 0.000152
7187, 0.016949, 9.7e-05
7188, 0.016632, 0.000133
7189, 0.016788, 0.000107
7190, 0.016423, 0.0001
7191, 0.01668, 0.000109
7192, 0.016974, 9.8e-05
7193, 0.016417, 0.0001
7194, 0.01676, 0.000107
7195, 0.016952, 9.9e-05
7196, 0.016334, 0.00011
7197, 0.016871, 0.000111
7198, 0.016575, 9.7e-05
7199, 0.01666, 0.000129
7200, 0.016833, 0.000107
7201, 0.017072, 0.000101
7202, 0.016256, 0.000104
7203, 0.016727, 9.7e-05
7204, 0.016891, 0.000118
7205, 0.01658, 0.00011
7206, 0.016639, 9.6e-05
7207, 0.01683, 0.000152
7208, 0.01652, 0.000106
7209, 0.016867, 0.000101
7210, 0.016533, 0.000109
7211, 0.01674, 0.000104
7212, 0.016685, 9.8e-05
7213, 0.016969, 0.000112
7214, 0.016505, 0.0001
7215, 0.016582, 0.000101
7216, 0.016779, 0.000109
7217, 0.016633, 9.9e-05
7218, 0.016921, 0.000134
7219, 0.016452, 0.000105
7220, 0.016838, 9.7e-05
7221, 0.016593, 0.00011
7222, 0.016947, 0.000105
7223, 0.016411, 0.000101
7224, 0.016637, 0.000104
7225, 0.017039, 0.000101
7226, 0.016379, 9.8e-05
7227, 0.017009, 0.000108
7228, 0.016543, 9.6e-05
7229, 0.01652, 0.000112
7230, 0.016769, 0.000106
7231, 0.016849, 9.7e-05
7232, 0.016463, 0.000104
7233, 0.016806, 0.00011
7234, 0.017083, 9.9e-05
7235, 0.016311, 0.000229
7236, 0.017003, 9.8e-05
7237, 0.016437, 0.0001
7238, 0.016805, 0.000107
7239, 0.016482, 0.0001
7240, 0.017124, 0.000148
7241, 0.016242, 0.00011
7242, 0.016719, 9.9e-05
7243, 0.016741, 0.000109
7244, 0.016945, 0.000106
7245, 0.016447, 0.0001
7246, 0.016703, 0.000106
7247, 0.016911, 9.7e-05
7248, 0.016469, 9.9e-05
7249, 0.01682, 0.000138
7250, 0.016631, 0.000105
7251, 0.016758, 0.000108
7252, 0.016735, 0.00019
7253, 0.016725, 0.000101
7254, 0.016503, 0.000121
7255, 0.016833, 0.000108
7256, 0.016832, 9.7e-05
7257, 0.016327, 0.000109
7258, 0.01704, 9.8e-05
7259, 0.016444, 0.000118
7260, 0.016623, 0.000109
7261, 0.017083, 0.0001
7262, 0.016293, 0.000106
7263, 0.017051, 0.000107
7264, 0.01645, 9.9e-05
7265, 0.016975, 0.000109
7266, 0.016503, 0.000107
7267, 0.016694, 9.9e-05
7268, 0.017263, 0.000139
7269, 0.01613, 0.000101
7270, 0.016586, 0.000103
7271, 0.016916, 0.00012
7272, 0.016539, 9.9e-05
7273, 0.016642, 0.000188
7274, 0.016939, 0.000137
7275, 0.016512, 0.0001
7276, 0.016779, 0.000143
7277, 0.016763, 0.000109
7278, 0.016586, 9.7e-05
7279, 0.01683, 0.000108
7280, 0.016582, 9.9e-05
7281, 0.016672, 0.0001
7282, 0.016674, 0.000105
7283, 0.016861, 9.8e-05
7284, 0.016625, 0.000109
7285, 0.016729, 0.00011
7286, 0.016796, 9.6e-05
7287, 0.016499, 0.000107
7288, 0.016862, 0.000107
7289, 0.016535, 0.000101
7290, 0.016572, 0.00016
7291, 0.016765, 9.8e-05
7292, 0.017121, 0.000166
7293, 0.01625, 0.000127
7294, 0.016784, 9.8e-05
7295, 0.017022, 0.000121
7296, 0.016297, 0.000106
7297, 0.016949, 0.000101
7298, 0.016544, 0.000107
7299, 0.016925, 0.000141
7300, 0.016599, 0.0001
7301, 0.016788, 0.000225
7302, 0.016893, 9.9e-05
7303, 0.016503, 0.000114
7304, 0.016755, 0.000135
7305, 0.016399, 0.0001
7306, 0.016644, 0.000108
7307, 0.016764, 0.000189
7308, 0.016982, 9.7e-05
7309, 0.016373, 0.000188
7310, 0.016728, 0.000192
7311, 0.016933, 9.5e-05
7312, 0.016384, 0.000105
7313, 0.016817, 0.000101
7314, 0.016904, 9.7e-05
7315, 0.016446, 0.000106
7316, 0.01694, 9.8e-05
7317, 0.016566, 0.000141
7318, 0.017156, 0.000107
7319, 0.016254, 9.7e-05
7320, 0.016634, 0.00011
7321, 0.016642, 0.000107
7322, 0.016668, 9.7e-05
7323, 0.016966, 0.000104
7324, 0.016974, 0.0001
7325, 0.016149, 0.000107
7326, 0.017022, 0.000107
7327, 0.016385, 9.7e-05
7328, 0.017024, 0.000106
7329, 0.016466, 0.000112
7330, 0.016597, 9.7e-05
7331, 0.016614, 0.000106
7332, 0.017024, 0.000106
7333, 0.016593, 0.0001
7334, 0.016903, 0.000179
7335, 0.016995, 0.00013
7336, 0.016043, 9.8e-05
7337, 0.016731, 0.000108
7338, 0.01681, 9.7e-05
7339, 0.016589, 0.000107
7340, 0.016707, 0.000104
7341, 0.017173, 0.0001
7342, 0.016167, 0.00011
7343, 0.016657, 0.000108
7344, 0.017057, 0.000101
7345, 0.016336, 0.000114
7346, 0.016759, 9.8e-05
7347, 0.016981, 9.7e-05
7348, 0.016467, 0.000105
7349, 0.016894, 0.000103
7350, 0.016537, 0.000106
7351, 0.016771, 0.000104
7352, 0.016505, 9.9e-05
7353, 0.016839, 0.000107
7354, 0.016575, 0.000153
7355, 0.016618, 9.8e-05
7356, 0.016711, 0.000105
7357, 0.0169, 0.0001
7358, 0.016577, 0.000103
7359, 0.017593, 0.000131
7360, 0.016095, 0.000103
7361, 0.016429, 0.000109
7362, 0.016911, 0.000137
7363, 0.01647, 0.000163
7364, 0.016663, 0.000157
7365, 0.017253, 0.000138
7366, 0.016223, 0.000104
7367, 0.016571, 0.000147
7368, 0.016662, 0.000103
7369, 0.016584, 0.000107
7370, 0.016727, 0.00012
7371, 0.016696, 0.000105
7372, 0.01674, 0.00012
7373, 0.016632, 0.000206
7374, 0.016751, 0.000107
7375, 0.0167, 0.000125
7376, 0.016654, 0.000117
7377, 0.016795, 0.000106
7378, 0.016632, 0.000116
7379, 0.016731, 0.00011
7380, 0.016629, 0.000104
7381, 0.016674, 0.000108
7382, 0.016829, 0.0001
7383, 0.016639, 0.000107
7384, 0.016663, 0.000107
7385, 0.016815, 0.000102
7386, 0.01664, 0.00014
7387, 0.016712, 0.000169
7388, 0.016669, 9.9e-05
7389, 0.0166, 0.00011
7390, 0.016701, 0.000102
7391, 0.016723, 0.000122
7392, 0.01669, 0.000156
7393, 0.016931, 9.9e-05
7394, 0.016442, 0.000105
7395, 0.016719, 0.000109
7396, 0.01719, 9.9e-05
7397, 0.016136, 0.000111
7398, 0.016764, 0.000108
7399, 0.017219, 9.7e-05
7400, 0.016132, 0.000132
7401, 0.016879, 0.000101
7402, 0.017395, 0.0001
7403, 0.01616, 0.000125
7404, 0.016618, 9.7e-05
7405, 0.016882, 0.000201
7406, 0.016317, 0.000224
7407, 0.016748, 9.9e-05
7408, 0.017238, 0.00013
7409, 0.016566, 0.000109
7410, 0.016427, 0.000102
7411, 0.016516, 0.000113
7412, 0.016964, 9.8e-05
7413, 0.016407, 0.000102
7414, 0.016752, 0.000104
7415, 0.017807, 0.000105
7416, 0.016438, 0.000113
7417, 0.015996, 0.000174
7418, 0.016694, 9.8e-05
7419, 0.016481, 0.000107
7420, 0.016682, 0.000107
7421, 0.017245, 0.0001
7422, 0.016099, 0.000165
7423, 0.016993, 9.9e-05
7424, 0.016503, 0.000115
7425, 0.016594, 0.000184
7426, 0.016936, 0.0001
7427, 0.016411, 0.000153
7428, 0.016705, 0.000107
7429, 0.016815, 0.000103
7430, 0.016927, 0.000128
7431, 0.016438, 0.000106
7432, 0.017015, 0.0001
7433, 0.01634, 0.000109
7434, 0.016679, 9.8e-05
7435, 0.016685, 0.000107
